PII,country,points,price
56289,Italy,88,20.0
56290,Spain,88,23.0
56291,Italy,88,38.0
56292,France,88,35.0
56293,France,88,
56294,Spain,88,25.0
56295,Italy,88,17.0
56296,US,88,16.0
56297,US,88,37.0
56298,US,88,24.0
56299,Portugal,88,
56300,Spain,87,15.0
56301,Germany,87,38.0
56302,Italy,87,
56303,Spain,87,13.0
56304,Portugal,87,11.0
56305,Spain,87,18.0
56306,Israel,87,20.0
56307,Australia,87,25.0
56308,Italy,87,22.0
56309,US,87,27.0
56310,Austria,90,
56311,Italy,90,56.0
56312,Italy,90,49.0
56313,US,90,50.0
56314,US,90,32.0
56315,Italy,90,
56316,France,90,19.0
56317,France,90,99.0
56318,Italy,90,42.0
56319,Italy,90,25.0
56320,Italy,90,
56321,Italy,90,
56322,Italy,90,
56323,Austria,90,37.0
56324,US,90,37.0
56325,Italy,90,75.0
56326,France,90,45.0
56327,France,90,135.0
56328,Italy,90,69.0
56329,Italy,90,58.0
56330,Chile,90,20.0
56331,US,90,27.0
56332,Italy,90,45.0
56333,Italy,90,
56334,US,90,75.0
56335,Italy,90,87.0
56336,US,90,19.0
56337,Italy,90,33.0
56338,France,90,40.0
56339,France,90,43.0
56340,Italy,92,84.0
56341,France,92,84.0
56342,Italy,92,65.0
56343,US,92,24.0
56344,Australia,92,75.0
56345,US,92,48.0
56346,US,92,40.0
56347,US,92,65.0
56348,Italy,92,
56349,US,92,38.0
56350,Australia,92,30.0
56351,US,92,70.0
56352,US,92,60.0
56353,France,92,59.0
56354,Chile,92,180.0
56355,France,92,
56356,France,92,26.0
56357,US,92,32.0
56358,Italy,92,
56359,France,92,60.0
56360,US,92,65.0
56361,US,92,26.0
56362,US,92,25.0
56363,US,92,65.0
56364,US,92,48.0
56365,Australia,92,75.0
56366,US,92,40.0
56367,France,91,22.0
56368,Italy,91,
56369,South Africa,91,47.0
56370,France,90,
56371,France,90,
56372,France,90,
56373,France,90,
56374,France,90,
56375,France,90,
56376,France,90,
56377,France,90,
56378,France,90,
56379,France,90,
56380,France,90,
56381,France,90,
56382,France,90,
56383,France,90,
56384,France,89,
56385,France,89,
56386,France,89,
56387,France,89,
56388,France,89,
56389,France,89,
56390,France,89,
56391,France,89,
56392,France,89,
56393,France,89,
56394,France,89,
56395,France,89,
56396,France,89,
56397,France,89,
56398,France,89,
56399,France,89,
56400,Italy,89,28.0
56401,Italy,89,19.0
56402,New Zealand,89,18.0
56403,US,89,17.0
56404,France,89,44.0
56405,New Zealand,89,25.0
56406,Italy,89,
56407,Austria,89,37.0
56408,US,89,45.0
56409,Italy,89,30.0
56410,Italy,89,
56411,US,89,30.0
56412,US,89,38.0
56413,Italy,89,
56414,Chile,89,28.0
56415,New Zealand,89,16.0
56416,Austria,89,34.0
56417,France,89,
56418,Australia,89,10.0
56419,US,88,45.0
56420,Italy,88,9.0
56421,Italy,88,
56422,Italy,88,40.0
56423,Australia,88,19.0
56424,Italy,88,50.0
56425,US,88,28.0
56426,US,88,28.0
56427,US,88,32.0
56428,Italy,88,33.0
56429,Italy,88,
56430,Italy,89,18.0
56431,Spain,89,14.0
56432,New Zealand,89,13.0
56433,US,89,18.0
56434,US,89,85.0
56435,US,89,18.0
56436,US,89,30.0
56437,France,89,35.0
56438,US,89,25.0
56439,New Zealand,89,17.0
56440,Bulgaria,89,14.0
56441,Argentina,89,30.0
56442,New Zealand,89,22.0
56443,Spain,89,22.0
56444,Spain,89,30.0
56445,South Africa,89,
56446,Argentina,89,22.0
56447,Argentina,89,16.0
56448,Argentina,89,27.0
56449,Slovenia,89,25.0
56450,US,89,35.0
56451,US,89,19.0
56452,US,89,40.0
56453,New Zealand,89,15.0
56454,US,89,28.0
56455,US,89,34.0
56456,France,89,
56457,Italy,89,28.0
56458,Spain,89,75.0
56459,Argentina,89,19.0
56460,France,88,
56461,US,88,16.0
56462,South Africa,88,18.0
56463,Greece,88,12.0
56464,US,88,30.0
56465,Italy,88,21.0
56466,Italy,88,21.0
56467,Argentina,88,20.0
56468,Italy,88,15.0
56469,US,88,30.0
56470,US,88,40.0
56471,US,88,35.0
56472,US,88,54.0
56473,US,88,32.0
56474,US,88,19.0
56475,US,88,29.0
56476,Italy,88,
56477,Germany,88,17.0
56478,US,88,18.0
56479,South Africa,88,12.0
56480,US,88,38.0
56481,South Africa,88,19.0
56482,Italy,88,39.0
56483,US,88,20.0
56484,US,88,22.0
56485,France,88,17.0
56486,US,88,17.0
56487,Germany,88,14.0
56488,South Africa,88,16.0
56489,Italy,88,26.0
56490,US,89,40.0
56491,Portugal,89,18.0
56492,US,89,40.0
56493,Spain,88,50.0
56494,Spain,88,22.0
56495,Spain,88,9.0
56496,Italy,88,
56497,Greece,88,14.0
56498,US,88,32.0
56499,Portugal,88,
56500,South Africa,88,16.0
56501,Portugal,88,
56502,Italy,88,60.0
56503,Spain,88,20.0
56504,US,88,38.0
56505,Greece,88,25.0
56506,South Africa,88,20.0
56507,Greece,88,15.0
56508,Australia,88,19.0
56509,Italy,88,40.0
56510,Spain,88,10.0
56511,Italy,88,
56512,US,88,21.0
56513,US,88,13.0
56514,Spain,88,16.0
56515,Italy,88,60.0
56516,Spain,88,112.0
56517,South Africa,88,13.0
56518,US,88,65.0
56519,Greece,88,16.0
56520,US,87,40.0
56521,US,87,30.0
56522,US,87,60.0
56523,Italy,87,28.0
56524,Spain,87,20.0
56525,US,87,14.0
56526,Italy,87,15.0
56527,Italy,87,19.0
56528,Italy,87,
56529,US,87,22.0
56530,France,87,12.0
56531,US,87,15.0
56532,US,87,90.0
56533,Spain,87,49.0
56534,Germany,87,25.0
56535,Germany,87,22.0
56536,Italy,87,15.0
56537,Spain,87,46.0
56538,Italy,87,70.0
56539,Germany,87,
56540,Israel,87,65.0
56541,Italy,87,30.0
56542,Italy,87,10.0
56543,Italy,87,11.0
56544,Italy,87,60.0
56545,Spain,87,8.0
56546,US,87,25.0
56547,Portugal,87,10.0
56548,US,87,25.0
56549,France,87,24.0
56550,Spain,83,9.0
56551,US,83,18.0
56552,US,83,10.0
56553,Italy,83,
56554,Australia,83,12.0
56555,US,83,22.0
56556,Spain,83,15.0
56557,Spain,83,15.0
56558,France,83,15.0
56559,US,83,10.0
56560,US,83,22.0
56561,US,83,52.0
56562,Italy,83,15.0
56563,US,83,25.0
56564,Spain,83,11.0
56565,US,83,20.0
56566,Spain,83,13.0
56567,US,83,7.0
56568,US,83,36.0
56569,Italy,83,16.0
56570,Italy,83,21.0
56571,US,83,42.0
56572,US,83,25.0
56573,Australia,83,14.0
56574,Spain,83,11.0
56575,Spain,83,40.0
56576,US,83,10.0
56577,US,83,9.0
56578,Australia,83,17.0
56579,Spain,83,23.0
56580,Chile,82,14.0
56581,US,82,16.0
56582,US,82,12.0
56583,US,82,14.0
56584,Chile,82,18.0
56585,Germany,82,12.0
56586,Greece,82,13.0
56587,Georgia,82,11.0
56588,US,82,12.0
56589,US,82,14.0
56590,US,82,12.0
56591,US,82,10.0
56592,US,82,10.0
56593,US,82,16.0
56594,Australia,82,13.0
56595,US,82,8.0
56596,Chile,82,13.0
56597,US,82,10.0
56598,US,81,10.0
56599,US,81,15.0
56600,US,81,14.0
56601,US,81,12.0
56602,US,81,14.0
56603,Georgia,81,11.0
56604,Germany,81,13.0
56605,Australia,81,8.0
56606,Germany,81,11.0
56607,US,81,15.0
56608,Germany,81,11.0
56609,Chile,81,11.0
56610,Italy,90,65.0
56611,US,90,85.0
56612,France,90,98.0
56613,Italy,90,
56614,Italy,90,50.0
56615,Austria,90,55.0
56616,Italy,90,
56617,Italy,90,
56618,Italy,90,52.0
56619,Italy,90,45.0
56620,US,90,30.0
56621,Austria,90,26.0
56622,Austria,90,
56623,Chile,90,20.0
56624,US,90,30.0
56625,Chile,90,27.0
56626,US,90,19.0
56627,US,90,18.0
56628,US,90,45.0
56629,US,90,18.0
56630,US,90,39.0
56631,Italy,90,40.0
56632,US,90,25.0
56633,Italy,90,56.0
56634,France,90,84.0
56635,Austria,90,23.0
56636,Chile,90,20.0
56637,Italy,90,19.0
56638,US,90,14.0
56639,Italy,90,70.0
56640,Italy,91,62.0
56641,US,91,30.0
56642,Italy,91,
56643,Chile,91,24.0
56644,Italy,91,68.0
56645,US,91,25.0
56646,US,91,40.0
56647,US,91,65.0
56648,US,91,14.0
56649,New Zealand,91,30.0
56650,US,91,45.0
56651,Italy,91,
56652,US,91,26.0
56653,Italy,91,70.0
56654,US,91,35.0
56655,France,91,35.0
56656,US,91,50.0
56657,Italy,91,60.0
56658,US,91,36.0
56659,Australia,91,35.0
56660,Chile,91,35.0
56661,US,91,30.0
56662,US,91,48.0
56663,Australia,91,65.0
56664,Chile,91,25.0
56665,Chile,91,70.0
56666,Italy,91,29.0
56667,US,91,48.0
56668,US,91,34.0
56669,Italy,91,
56670,US,88,26.0
56671,US,88,20.0
56672,Chile,88,15.0
56673,France,88,
56674,Italy,88,
56675,US,88,35.0
56676,Italy,88,25.0
56677,France,88,27.0
56678,France,88,33.0
56679,US,88,23.0
56680,Italy,88,29.0
56681,Italy,88,
56682,US,88,36.0
56683,New Zealand,88,17.0
56684,US,88,22.0
56685,France,88,30.0
56686,Italy,88,
56687,Italy,88,
56688,Austria,88,24.0
56689,US,88,24.0
56690,France,88,70.0
56691,Chile,88,15.0
56692,Italy,88,
56693,US,88,15.0
56694,US,88,22.0
56695,Italy,88,
56696,Argentina,88,12.0
56697,Italy,88,35.0
56698,Greece,88,20.0
56699,Italy,88,21.0
56700,France,89,
56701,France,89,
56702,France,89,
56703,France,89,
56704,France,89,
56705,France,88,
56706,France,88,
56707,France,88,
56708,France,88,
56709,France,88,
56710,France,88,
56711,France,88,
56712,France,88,
56713,France,88,
56714,France,88,
56715,France,88,
56716,France,88,
56717,France,88,
56718,France,88,
56719,France,87,
56720,France,87,
56721,France,87,
56722,France,87,
56723,France,86,
56724,France,85,
56725,France,84,
56726,US,97,55.0
56727,US,97,130.0
56728,US,97,60.0
56729,US,97,85.0
56730,US,89,14.0
56731,US,89,16.0
56732,Argentina,89,38.0
56733,Italy,89,30.0
56734,France,89,
56735,US,89,38.0
56736,Italy,89,19.0
56737,US,89,22.0
56738,US,89,50.0
56739,Israel,89,28.0
56740,US,89,18.0
56741,France,89,30.0
56742,France,89,40.0
56743,France,89,15.0
56744,New Zealand,89,13.0
56745,Italy,89,25.0
56746,US,89,16.0
56747,Spain,89,25.0
56748,US,89,18.0
56749,New Zealand,89,
56750,Argentina,89,18.0
56751,South Africa,89,45.0
56752,South Africa,89,35.0
56753,Spain,89,85.0
56754,US,89,45.0
56755,France,89,28.0
56756,Italy,89,25.0
56757,Slovenia,89,25.0
56758,US,89,25.0
56759,Italy,89,25.0
56760,Greece,88,60.0
56761,US,88,20.0
56762,US,88,47.0
56763,Argentina,88,15.0
56764,France,88,
56765,Austria,88,13.0
56766,Italy,88,
56767,Argentina,88,13.0
56768,Argentina,88,12.0
56769,Italy,88,13.0
56770,Austria,88,
56771,Italy,88,
56772,France,88,19.0
56773,Greece,88,20.0
56774,Germany,88,
56775,Italy,88,50.0
56776,US,88,20.0
56777,South Africa,88,27.0
56778,US,88,25.0
56779,France,88,15.0
56780,Italy,88,16.0
56781,US,88,18.0
56782,US,88,19.0
56783,US,88,40.0
56784,US,88,20.0
56785,Argentina,88,12.0
56786,Austria,88,52.0
56787,US,88,38.0
56788,Italy,87,
56789,Italy,87,19.0
56790,US,88,32.0
56791,Spain,88,10.0
56792,Spain,88,47.0
56793,Australia,88,19.0
56794,US,88,42.0
56795,Italy,88,
56796,US,88,19.0
56797,US,88,48.0
56798,Australia,88,145.0
56799,France,88,
56800,Portugal,88,
56801,Portugal,88,16.0
56802,US,88,22.0
56803,South Africa,88,10.0
56804,US,88,60.0
56805,Spain,88,27.0
56806,US,88,22.0
56807,US,88,90.0
56808,US,88,32.0
56809,Greece,88,16.0
56810,US,88,35.0
56811,Portugal,88,
56812,US,88,48.0
56813,US,88,61.0
56814,Greece,88,18.0
56815,Spain,88,12.0
56816,US,88,80.0
56817,Greece,88,14.0
56818,Italy,88,
56819,Italy,88,25.0
56820,US,81,20.0
56821,Chile,81,11.0
56822,US,81,15.0
56823,Greece,81,11.0
56824,US,81,10.0
56825,Germany,81,14.0
56826,US,81,10.0
56827,Chile,81,7.0
56828,US,81,9.0
56829,Chile,81,12.0
56830,Australia,80,9.0
56831,Chile,80,12.0
56832,Australia,80,13.0
56833,US,80,10.0
56834,Germany,80,15.0
56835,US,80,13.0
56836,Australia,80,7.0
56837,US,80,14.0
56838,US,95,50.0
56839,US,93,45.0
56840,US,92,50.0
56841,US,91,70.0
56842,US,90,20.0
56843,US,90,25.0
56844,US,89,40.0
56845,Australia,98,220.0
56846,Australia,97,105.0
56847,Australia,97,225.0
56848,US,97,110.0
56849,Australia,96,100.0
56850,US,83,30.0
56851,Italy,83,
56852,Spain,83,10.0
56853,US,83,19.0
56854,Australia,83,15.0
56855,US,83,19.0
56856,Italy,83,
56857,Spain,83,11.0
56858,US,83,28.0
56859,Spain,83,8.0
56860,Italy,83,
56861,US,82,34.0
56862,Spain,82,18.0
56863,US,82,18.0
56864,US,82,20.0
56865,US,82,9.0
56866,US,82,24.0
56867,US,82,17.0
56868,Spain,82,21.0
56869,Spain,82,15.0
56870,US,82,35.0
56871,US,82,19.0
56872,Spain,82,21.0
56873,US,82,32.0
56874,US,82,38.0
56875,US,82,18.0
56876,US,82,13.0
56877,US,82,20.0
56878,Italy,82,50.0
56879,US,82,30.0
56880,Italy,87,12.0
56881,Italy,87,16.0
56882,US,87,32.0
56883,Italy,87,18.0
56884,US,87,27.0
56885,Portugal,87,23.0
56886,Italy,87,20.0
56887,US,87,24.0
56888,Spain,87,11.0
56889,US,87,18.0
56890,Italy,87,25.0
56891,US,87,34.0
56892,US,87,24.0
56893,Italy,87,18.0
56894,US,87,75.0
56895,US,87,25.0
56896,Italy,87,15.0
56897,US,87,20.0
56898,Spain,87,15.0
56899,Spain,87,45.0
56900,US,87,35.0
56901,US,87,19.0
56902,Spain,87,15.0
56903,US,87,38.0
56904,Spain,87,18.0
56905,US,87,30.0
56906,US,87,20.0
56907,US,87,36.0
56908,Italy,87,30.0
56909,US,87,18.0
56910,Italy,90,37.0
56911,France,90,55.0
56912,Italy,90,40.0
56913,Italy,90,24.0
56914,US,90,50.0
56915,Italy,90,45.0
56916,Italy,90,30.0
56917,US,90,30.0
56918,France,90,99.0
56919,US,90,19.0
56920,US,90,15.0
56921,Italy,90,
56922,US,90,38.0
56923,Italy,90,21.0
56924,Italy,90,52.0
56925,Austria,90,21.0
56926,US,90,38.0
56927,Italy,90,30.0
56928,US,90,25.0
56929,Italy,90,70.0
56930,US,90,120.0
56931,France,90,85.0
56932,US,90,19.0
56933,Austria,90,
56934,France,90,75.0
56935,France,90,57.0
56936,Italy,90,
56937,Italy,90,44.0
56938,Chile,90,20.0
56939,Italy,90,
56940,Italy,91,
56941,Chile,91,41.0
56942,Italy,91,
56943,US,91,55.0
56944,Chile,91,40.0
56945,US,91,45.0
56946,US,91,50.0
56947,US,91,26.0
56948,US,91,16.0
56949,US,91,18.0
56950,Italy,91,60.0
56951,Italy,91,33.0
56952,US,91,30.0
56953,US,90,50.0
56954,US,90,20.0
56955,US,90,20.0
56956,France,90,30.0
56957,US,90,45.0
56958,US,90,14.0
56959,Australia,90,45.0
56960,US,90,32.0
56961,Italy,90,30.0
56962,Italy,90,57.0
56963,Australia,90,23.0
56964,Italy,90,55.0
56965,South Africa,90,13.0
56966,US,90,55.0
56967,US,90,65.0
56968,Italy,90,37.0
56969,France,90,
56970,US,96,53.0
56971,US,96,20.0
56972,US,96,64.0
56973,US,96,38.0
56974,US,96,32.0
56975,US,96,50.0
56976,US,96,70.0
56977,US,95,38.0
56978,US,95,55.0
56979,US,95,50.0
56980,US,95,35.0
56981,Italy,95,75.0
56982,Italy,95,120.0
56983,US,95,26.0
56984,US,95,53.0
56985,US,95,25.0
56986,US,95,37.0
56987,US,95,125.0
56988,France,94,36.0
56989,US,94,55.0
56990,Italy,94,
56991,Portugal,94,60.0
56992,US,94,125.0
56993,US,94,34.0
56994,US,94,38.0
56995,Italy,94,55.0
56996,Italy,94,95.0
56997,US,94,44.0
56998,Portugal,94,
56999,Italy,94,
57000,US,88,35.0
57001,Chile,88,13.0
57002,Italy,88,17.0
57003,US,88,36.0
57004,New Zealand,88,33.0
57005,US,88,28.0
57006,Italy,88,24.0
57007,US,88,20.0
57008,Italy,88,25.0
57009,Italy,88,27.0
57010,Italy,88,45.0
57011,Italy,88,
57012,US,88,55.0
57013,Italy,88,48.0
57014,New Zealand,88,18.0
57015,Italy,88,
57016,Italy,88,27.0
57017,Argentina,88,16.0
57018,Italy,88,70.0
57019,Italy,88,
57020,France,88,47.0
57021,US,88,11.0
57022,Chile,88,17.0
57023,New Zealand,88,21.0
57024,Italy,88,22.0
57025,France,88,
57026,Argentina,88,19.0
57027,Italy,88,17.0
57028,Italy,88,23.0
57029,Italy,88,22.0
57030,US,89,40.0
57031,US,89,20.0
57032,France,89,17.0
57033,France,89,22.0
57034,US,89,55.0
57035,South Africa,88,15.0
57036,South Africa,88,25.0
57037,US,88,18.0
57038,France,88,23.0
57039,Italy,88,
57040,US,88,20.0
57041,France,88,15.0
57042,Lebanon,88,20.0
57043,US,88,30.0
57044,US,88,15.0
57045,US,88,32.0
57046,France,88,15.0
57047,US,88,18.0
57048,New Zealand,88,13.0
57049,US,88,20.0
57050,US,88,17.0
57051,Argentina,88,15.0
57052,France,88,15.0
57053,Italy,88,23.0
57054,Croatia,88,20.0
57055,New Zealand,88,14.0
57056,Italy,88,35.0
57057,Italy,88,39.0
57058,US,88,28.0
57059,Italy,88,22.0
57060,Italy,87,21.0
57061,Italy,87,9.0
57062,Italy,87,9.0
57063,US,87,16.0
57064,Argentina,87,20.0
57065,South Africa,87,20.0
57066,US,87,20.0
57067,France,87,11.0
57068,Italy,87,19.0
57069,US,87,60.0
57070,Italy,87,
57071,Argentina,87,16.0
57072,Italy,87,20.0
57073,Germany,87,28.0
57074,US,87,36.0
57075,US,87,12.0
57076,Italy,87,14.0
57077,Italy,87,
57078,Germany,87,11.0
57079,Italy,87,16.0
57080,Italy,87,15.0
57081,South Africa,87,25.0
57082,Italy,87,
57083,Italy,87,
57084,South Africa,87,20.0
57085,Argentina,87,15.0
57086,Greece,87,30.0
57087,Germany,87,12.0
57088,US,87,40.0
57089,South Africa,87,18.0
57090,Australia,88,22.0
57091,South Africa,88,10.0
57092,Spain,88,12.0
57093,US,88,22.0
57094,Italy,88,32.0
57095,Portugal,88,
57096,US,88,24.0
57097,Australia,88,36.0
57098,South Africa,88,10.0
57099,US,88,20.0
57100,Spain,88,14.0
57101,US,88,20.0
57102,US,88,23.0
57103,Greece,88,11.0
57104,France,88,22.0
57105,US,88,40.0
57106,Spain,88,13.0
57107,Greece,88,26.0
57108,US,88,35.0
57109,Germany,88,169.0
57110,US,88,65.0
57111,Spain,88,10.0
57112,US,88,42.0
57113,Spain,88,14.0
57114,US,88,135.0
57115,US,88,16.0
57116,Spain,88,14.0
57117,Spain,88,16.0
57118,Italy,88,
57119,Italy,87,50.0
57120,Australia,96,550.0
57121,US,96,60.0
57122,Australia,96,225.0
57123,Australia,95,83.0
57124,Australia,95,80.0
57125,Australia,95,140.0
57126,US,95,36.0
57127,Australia,95,50.0
57128,France,95,
57129,US,95,45.0
57130,Australia,95,70.0
57131,Australia,95,105.0
57132,Australia,95,90.0
57133,Portugal,95,102.0
57134,Australia,95,250.0
57135,US,95,75.0
57136,Australia,95,60.0
57137,US,95,65.0
57138,US,94,50.0
57139,US,94,75.0
57140,Australia,94,48.0
57141,Australia,94,110.0
57142,Australia,94,
57143,US,94,50.0
57144,Australia,94,60.0
57145,Australia,94,200.0
57146,Spain,94,50.0
57147,US,94,50.0
57148,US,94,50.0
57149,Australia,94,145.0
57150,Italy,87,
57151,US,87,39.0
57152,US,87,13.0
57153,US,87,37.0
57154,US,87,42.0
57155,Spain,87,49.0
57156,US,87,13.0
57157,Italy,87,16.0
57158,Italy,87,
57159,Italy,87,40.0
57160,Italy,87,110.0
57161,Germany,87,19.0
57162,US,87,20.0
57163,Portugal,87,14.0
57164,Spain,87,22.0
57165,Italy,87,
57166,France,87,20.0
57167,Italy,87,
57168,US,87,28.0
57169,Israel,87,24.0
57170,Portugal,87,7.0
57171,Italy,87,17.0
57172,US,87,18.0
57173,US,87,18.0
57174,Italy,86,75.0
57175,France,86,20.0
57176,Italy,86,15.0
57177,US,86,13.0
57178,Israel,86,16.0
57179,Spain,86,12.0
57180,US,82,18.0
57181,Spain,82,13.0
57182,Italy,82,12.0
57183,US,82,8.0
57184,US,82,10.0
57185,France,82,
57186,Italy,81,14.0
57187,US,81,14.0
57188,Australia,81,14.0
57189,Spain,81,25.0
57190,US,81,16.0
57191,US,81,32.0
57192,US,80,55.0
57193,US,80,18.0
57194,US,80,10.0
57195,US,80,18.0
57196,Spain,80,27.0
57197,Spain,80,8.0
57198,Spain,80,25.0
57199,US,80,40.0
57200,US,96,150.0
57201,Australia,95,350.0
57202,US,95,45.0
57203,US,94,20.0
57204,US,94,44.0
57205,US,94,150.0
57206,US,93,45.0
57207,US,93,38.0
57208,Italy,93,55.0
57209,US,93,42.0
57210,US,90,30.0
57211,France,90,70.0
57212,France,90,65.0
57213,US,90,24.0
57214,Italy,90,65.0
57215,US,90,27.0
57216,Italy,90,25.0
57217,Italy,90,70.0
57218,US,90,42.0
57219,US,90,27.0
57220,US,90,34.0
57221,Italy,90,
57222,Italy,90,35.0
57223,US,90,35.0
57224,Italy,90,35.0
57225,Italy,90,30.0
57226,France,89,45.0
57227,Italy,89,30.0
57228,US,89,24.0
57229,US,89,35.0
57230,France,89,62.0
57231,Italy,89,40.0
57232,Italy,89,95.0
57233,Austria,89,21.0
57234,Italy,89,
57235,France,89,46.0
57236,France,89,99.0
57237,Italy,89,
57238,US,89,25.0
57239,Italy,89,
57240,US,90,36.0
57241,US,90,28.0
57242,Italy,90,40.0
57243,Italy,90,
57244,Italy,90,38.0
57245,US,90,13.0
57246,US,90,20.0
57247,Italy,90,36.0
57248,Italy,90,62.0
57249,Italy,90,35.0
57250,US,90,45.0
57251,US,90,50.0
57252,New Zealand,90,32.0
57253,Chile,90,24.0
57254,Chile,90,13.0
57255,US,90,30.0
57256,France,90,164.0
57257,US,90,42.0
57258,US,90,38.0
57259,US,90,48.0
57260,Italy,90,73.0
57261,New Zealand,90,35.0
57262,Australia,90,110.0
57263,Chile,90,24.0
57264,US,90,75.0
57265,US,90,28.0
57266,South Africa,90,20.0
57267,US,90,44.0
57268,Italy,90,19.0
57269,US,90,20.0
57270,US,94,45.0
57271,US,94,35.0
57272,US,94,23.0
57273,Italy,94,70.0
57274,Italy,94,75.0
57275,US,94,46.0
57276,Portugal,94,
57277,Spain,94,205.0
57278,US,94,35.0
57279,France,93,
57280,Italy,93,70.0
57281,Portugal,93,40.0
57282,US,93,30.0
57283,US,93,40.0
57284,US,93,135.0
57285,US,93,65.0
57286,US,93,24.0
57287,Argentina,93,45.0
57288,Italy,93,
57289,Portugal,93,
57290,US,93,35.0
57291,France,93,23.0
57292,Italy,93,80.0
57293,Italy,93,48.0
57294,Italy,93,68.0
57295,Portugal,93,50.0
57296,Italy,93,60.0
57297,US,93,75.0
57298,US,93,33.0
57299,US,93,40.0
57300,Australia,88,16.0
57301,France,88,50.0
57302,France,88,45.0
57303,Italy,88,39.0
57304,Italy,88,
57305,US,88,43.0
57306,Italy,88,18.0
57307,Italy,88,37.0
57308,Italy,88,
57309,US,88,35.0
57310,Italy,88,
57311,Italy,88,35.0
57312,Italy,88,32.0
57313,US,88,28.0
57314,Italy,88,25.0
57315,Chile,88,11.0
57316,US,88,150.0
57317,US,88,11.0
57318,Italy,88,15.0
57319,US,88,28.0
57320,New Zealand,88,
57321,New Zealand,88,11.0
57322,US,88,30.0
57323,Italy,88,24.0
57324,Italy,88,16.0
57325,US,88,15.0
57326,Italy,88,35.0
57327,Italy,88,
57328,Italy,88,24.0
57329,Italy,88,40.0
57330,Argentina,87,9.0
57331,US,87,18.0
57332,Italy,87,14.0
57333,Italy,87,11.0
57334,Argentina,87,45.0
57335,Italy,87,
57336,France,87,13.0
57337,South Africa,87,12.0
57338,US,87,55.0
57339,US,87,36.0
57340,Argentina,87,30.0
57341,France,87,17.0
57342,US,87,50.0
57343,US,87,11.0
57344,Italy,87,
57345,US,87,25.0
57346,Germany,87,28.0
57347,Italy,87,12.0
57348,Italy,87,13.0
57349,Italy,87,17.0
57350,Italy,87,
57351,Italy,87,28.0
57352,US,87,47.0
57353,Italy,87,9.0
57354,Italy,87,9.0
57355,South Africa,87,28.0
57356,Greece,87,22.0
57357,Italy,87,
57358,France,87,
57359,Italy,87,
57360,US,88,35.0
57361,US,88,28.0
57362,US,88,125.0
57363,Spain,88,11.0
57364,Slovenia,88,23.0
57365,US,88,
57366,US,88,16.0
57367,US,88,50.0
57368,Spain,88,18.0
57369,Argentina,88,19.0
57370,New Zealand,88,13.0
57371,Spain,88,21.0
57372,Argentina,88,20.0
57373,Spain,88,15.0
57374,US,88,34.0
57375,South Africa,88,30.0
57376,France,88,
57377,France,88,
57378,France,88,17.0
57379,US,88,13.0
57380,Argentina,88,23.0
57381,Argentina,88,17.0
57382,US,88,40.0
57383,US,88,25.0
57384,Italy,88,19.0
57385,Croatia,88,27.0
57386,Israel,88,
57387,US,88,33.0
57388,France,88,18.0
57389,France,88,
57390,US,87,23.0
57391,Greece,87,14.0
57392,Spain,87,10.0
57393,US,87,13.0
57394,France,87,30.0
57395,US,87,26.0
57396,France,87,
57397,France,87,
57398,Spain,87,9.0
57399,US,87,60.0
57400,South Africa,87,11.0
57401,Spain,87,7.0
57402,US,87,24.0
57403,US,87,36.0
57404,US,87,60.0
57405,US,87,55.0
57406,Greece,87,16.0
57407,US,87,40.0
57408,Spain,87,12.0
57409,US,87,70.0
57410,Spain,87,13.0
57411,Spain,87,24.0
57412,Italy,87,55.0
57413,Spain,87,
57414,Spain,87,17.0
57415,US,87,35.0
57416,Spain,87,18.0
57417,Italy,87,11.0
57418,US,87,20.0
57419,US,87,28.0
57420,US,94,85.0
57421,Australia,94,55.0
57422,Australia,94,40.0
57423,US,94,50.0
57424,Australia,94,60.0
57425,Australia,94,105.0
57426,Australia,94,
57427,Australia,93,83.0
57428,Australia,93,105.0
57429,US,93,55.0
57430,US,93,38.0
57431,Australia,93,65.0
57432,US,93,26.0
