PII,country,designation
91382,Israel,Yasmin Red Kosher
91383,Spain,Clos Maset Selección Especial
91384,France,
91385,Australia,Ass Kisser
91386,US,
91387,Australia,
91388,US,Red Rose Hill
91389,France,Steinklotz Grand Cru
91390,Israel,Estate Bottled Kosher
91391,Australia,Sparkling Kosher
91392,US,88 Revel Family Vineyard
91393,US,
91394,US,The Caboose
91395,Australia,
91396,Spain,
91397,Israel,Kosher
91398,US,Mediterranean
91399,US,Weeping Willow Vineyards
91400,US,
91401,US,
91402,Portugal,Cabriz
91403,US,
91404,Spain,Tinto Lena
91405,Australia,The Y Series
91406,Spain,Chateldon Reserva
91407,US,Dry
91408,France,
91409,US,Fusion
91410,Chile,Última Reserve
91411,Italy,Preda Sarmassa
91412,Italy,I Vignaioli di Santo Stefano
91413,US,
91414,Italy,Roche dra Bossora Riserva
91415,US,Traditions
91416,Italy,La Tradizione
91417,Italy,'l Clumbé
91418,US,Arbitrage
91419,Italy,Brich d'America
91420,Chile,Classic Series
91421,Chile,Edición Limitada
91422,US,
91423,Italy,San Francesco Riserva
91424,Romania,Reserve
91425,Italy,Vigneto Much
91426,Italy,
91427,Lebanon,Jeune Red
91428,Italy,Monpissano Riserva
91429,US,Blow Sands
91430,Chile,Estate Bottled
91431,US,Beespoke
91432,Austria,Von den Terrassen
91433,Italy,Noemy
91434,Italy,Costa di Bussia
91435,Italy,Saula
91436,US,Rutherford Red
91437,US,Brut Rosé
91438,US,
91439,US,
91440,Argentina,Reserve
91441,Italy,Valsaia
91442,France,
91443,France,
91444,Australia,
91445,Italy,
91446,France,
91447,US,
91448,France,Cuvée Jeanne
91449,Spain,
91450,France,Loire Valley
91451,Argentina,
91452,Argentina,
91453,US,Regan Vineyards Reserve
91454,Italy,Il Tralcetto
91455,France,
91456,Italy,
91457,Argentina,Reserve
91458,Australia,DB Family Selection
91459,France,
91460,US,Cuvée Blanc
91461,France,Sincerité
91462,Argentina,
91463,US,Warm Springs Ranch
91464,Australia,Layers
91465,Spain,
91466,US,
91467,Spain,Sangre de Toro
91468,France,Le Verger
91469,US,
91470,Austria,Pinot Noir Reserve
91471,US,Boushey Vineyard
91472,US,
91473,Austria,Frauenfeld Reserve
91474,US,
91475,US,Savant
91476,Australia,Testament
91477,US,Reserve
91478,Portugal,40-years old Tawny
91479,Italy,
91480,Portugal,Late Bottled Vintage
91481,US,Champoux Vineyard
91482,Italy,Altezza
91483,US,
91484,US,Reichel Vineyard
91485,US,
91486,US,Artist Series #7 Red Wine
91487,Austria,Kalk und Schiefer
91488,Italy,Rainero
91489,Italy,I Sodi di San Niccolò
91490,Italy,Poggio ai Merli
91491,France,L'Abbaye
91492,France,Renaissance Doux
91493,Portugal,Late Bottled Vintage
91494,US,Ciel du Cheval Vineyard
91495,US,
91496,France,Château de Haute-Serre
91497,US,Reserve
91498,Italy,Balifico
91499,Portugal,Late Bottled Vintage
91500,US,Five Sisters Blend
91501,US,
91502,US,
91503,US,Dundee Hills Select
91504,US,Central Park West Vineyard
91505,US,
91506,US,Poetry in Merlotion
91507,US,Estate Grown
91508,US,
91509,US,
91510,US,Brut Made With Organically Grown Grapes
91511,US,Dry
91512,US,
91513,US,Bordheauxd Red
91514,France,Rouvière
91515,Spain,Glorioso
91516,US,Biagini Vineyard
91517,US,
91518,US,Dry
91519,US,Alexis
91520,US,Luminoso
91521,US,
91522,US,Red4 Huerhuero
91523,US,Bootjack Ranch
91524,Italy,
91525,US,
91526,US,
91527,US,Madden Ranch
91528,US,Reserve
91529,US,Semi-Sweet
91530,US,
91531,Portugal,Reserve
91532,US,
91533,Portugal,Extra Dry White
91534,US,Volcano Ridge Eruption
91535,US,
91536,Australia,Botrytis
91537,US,
91538,US,Signature
91539,Greece,Sta. Helena
91540,US,Morine Ranch
91541,US,Old Depot Block
91542,Greece,
91543,US,Christie Vineyard
91544,Spain,Enciro Monastrell Merlot
91545,US,Janian Mountain
91546,US,
91547,US,Portrait Series
91548,Portugal,Lagrima
91549,US,
91550,US,Cab Nation
91551,US,Lazy S Vineyard
91552,Spain,
91553,US,Deux Chevaux Vineyard
91554,US,Dracula
91555,Spain,
91556,Spain,Reynal Vino de Aguja
91557,US,
91558,Greece,Retsina of Attica
91559,France,Brut
91560,France,Vieilles Vignes
91561,France,La Madone
91562,US,Vireo
91563,US,Tourvanillo Silvaspoons Vineyard Reserve
91564,France,L'Héronde
91565,US,Indian Wells
91566,US,Vita
91567,Italy,Rojano
91568,Italy,I Piaggioni
91569,US,Villa Mille Rose Vineyard
91570,Italy,Il Moraccio
91571,Italy,Palistorti di Valgiano
91572,US,Rodney's Vineyard La Rouge
91573,US,Fahrenheit 100
91574,Spain,Ibéricos Crianza
91575,Spain,
91576,Austria,Classic
91577,Spain,Gaubança
91578,US,
91579,France,Sélection Brut
91580,Italy,
91581,France,Réserve
91582,Spain,
91583,US,Estate
91584,France,Baron de Hoen
91585,France,
91586,US,Horse Heaven Vineyard
91587,France,Tradition
91588,Italy,Lailum Riserva
91589,US,Grand Estates Amitage
91590,France,Vieilles Vignes
91591,Austria,Ausstich
91592,Australia,
91593,US,Gino's Vineyard
91594,Italy,Vigneti di Torbe
91595,Italy,Podere Bertarole Ripassato
91596,Spain,Viña Real Plata Crianza
91597,US,Estate
91598,US,
91599,Italy,Storica Nicola Fabiano
91600,Spain,La Multa La Revancha
91601,US,
91602,Spain,
91603,US,Estate
91604,US,Osrii Block
91605,Austria,Vom Vogelsang
91606,US,GSM Estate
91607,Italy,Il Bugiardo
91608,US,Lot 103
91609,Italy,Villa Novare
91610,Spain,Pie Franco
91611,US,
91612,France,Cuvée Signature Morgeot Premier Cru
91613,France,Cuvée Signature
91614,US,Diamond Ridge Series
91615,US,Jory Slope
91616,France,
91617,US,Saunders' Vineyard
91618,Italy,Le Morete
91619,Austria,
91620,US,Bien Nacido Vineyards
91621,Spain,Vino Dulce
91622,Argentina,Gran Medalla
91623,Italy,Roccato
91624,Spain,de Nit
91625,Spain,
91626,Portugal,Vintage
91627,US,Sarmento Vineyard
91628,Argentina,Limited Edition
91629,US,
91630,US,Hummingbird Hill Vineyard
91631,US,Walther River Block
91632,US,
91633,Italy,Collepiano
91634,Spain,
91635,Portugal,Grand'Arte
91636,US,Alisos Vineyard
91637,France,Domaine Grand Veneur
91638,Italy,Rubesco Riserva Vigna Monticchio
91639,US,
91640,US,Charles Heintz Vineyard
91641,France,Domaine de Thalabert
91642,Italy,Petra
91643,US,
91644,US,Langley Hill Vineyard Estate Grown
91645,US,Clos Pepe
91646,US,Reserve
91647,Italy,Riserva Ducale Oro
91648,Portugal,Quinta das Baceladas
91649,US,
91650,US,Elton Vineyard
91651,US,Late Harvest
91652,US,White
91653,US,The Twisted Sisters
91654,Spain,
91655,Spain,Old Vines Crianza
91656,US,
91657,Australia,Deen De Bortoli Vat 8
91658,Spain,Mediterranean White
91659,Spain,Reserva
91660,US,Ice
91661,US,
91662,France,Grand Cru Schlossberg
91663,US,Adagio
91664,US,V. Single Vineyard
91665,Spain,Tinto Joven
91666,US,
91667,US,Private Reserve
91668,US,Cuvée Sasha
91669,US,
91670,US,Reserve Dry
91671,France,Tradition
91672,US,Limited Edition Father and Son Cuvée
91673,US,Tecolote Vineyards
91674,US,Stagecoach Vineyard
91675,Spain,Table Wine
91676,Australia,Rosé
91677,US,
91678,US,
91679,Spain,Creu de Lavit
91680,US,Ingle Vineyard Unoaked
91681,France,
91682,US,
91683,US,
91684,Italy,Chiaretto
91685,France,Rosenberg
91686,France,
91687,France,Les Domaniers de Puits Mouret
91688,France,
91689,US,Reserve
91690,US,Klindt Vineyard Estate Grown
91691,Argentina,Reservado
91692,US,Edna Ranch 1772
91693,US,Estate Edna Ranch
91694,Italy,Cerasuolo
91695,Chile,Suyai
91696,Chile,Clava
91697,France,Réserve
91698,Chile,Reserva
91699,US,
91700,US,
91701,Italy,Rosato
91702,US,Tomasson Vineyard
91703,Chile,Reserva
91704,France,Réserve
91705,France,Vignes de Nicole
91706,New Zealand,C3 Kidnappers Vineyard
91707,Chile,Reserva
91708,Chile,Casillero del Diablo Reserve
91709,US,Reserve
91710,US,Riesling
91711,US,
91712,France,Extra Brut
91713,Italy,Betlemme
91714,US,Les Rocheuses Reserve
91715,Chile,Cenit
91716,US,Hay Hook
91717,US,
91718,US,
91719,France,Brut Rosé
91720,US,Split Rock Vineyard
91721,Italy,Sanbastian
91722,Italy,Blangé
91723,France,Tête de Cuvée Brut
91724,Lebanon,Cuvée Blanc
91725,Italy,Vobis Tua
91726,Italy,Ad Libitum
91727,US,
91728,Italy,
91729,US,
91730,Italy,Le Gagie
91731,US,Four Bottle Especial
91732,US,
91733,US,Rosso di Sonoma
91734,Italy,Monfrini
91735,US,
91736,Italy,
91737,US,Traditions
91738,US,Estate
91739,France,Rosé Brut
91740,Georgia,Satrapezo 10 Kvevri
91741,Georgia,Satrapezo
91742,US,
91743,Australia,
91744,Australia,
91745,France,Le Dog de Jean Marc
91746,Argentina,Don Nicanor
91747,Italy,
91748,US,Reserve
91749,Italy,Magót
91750,France,
91751,Argentina,Saurus Select
91752,US,
91753,US,
91754,France,Laforet
91755,Australia,Mrs. Wigley
91756,Argentina,
91757,US,
91758,US,
91759,Argentina,Felino
91760,Argentina,Clara Benegas
91761,US,San Remo Vineyard Signaterra
91762,US,
91763,France,Château de Fontaine-Audin
91764,France,
91765,France,
91766,Argentina,Red
91767,France,
91768,Italy,Il Tralcetto
91769,Croatia,Riserva R6
91770,Italy,Il Tesoro
91771,US,Karmen Isabella
91772,US,Connoisseur Series
91773,Austria,Reserve
91774,US,
91775,Italy,Sassello
91776,France,Le Bouissel
91777,Italy,Nearco
91778,France,
91779,France,
91780,Italy,Coniale
91781,US,
91782,Austria,Leithaberg
91783,US,
91784,US,
91785,France,
91786,France,Ode d'Aydie
91787,France,Sec
91788,US,The Montelena Estate
91789,South Africa,Finlayson Family Vineyards
91790,Austria,Creitzer Reserve
91791,US,E. Passalacqua Heritage Estate
91792,US,Red Mountain Red
91793,Portugal,Late Bottled Vintage
91794,US,
91795,Portugal,Late Bottled Vintage
91796,Italy,Violetta
91797,South Africa,
91798,Australia,
91799,US,Howling Wolfe
91800,France,Kaefferkopf Vielles Vignes Grand Cru
91801,US,
91802,US,Dry
91803,Italy,Gorelli
91804,US,Winemakers 25th Anniversary
91805,US,Michael's Vineyard
91806,US,
91807,US,Bella Novello
91808,US,Royal Escort Paladini Vineyard
91809,France,
91810,Spain,Flor de Lasierpe Viñas Viejas
91811,US,Bianco di Napa
91812,Italy,
91813,Uruguay,Identity
91814,France,Baron de Hoen
91815,US,
91816,US,Reserve
91817,Spain,Viña Centuria
91818,US,
91819,Italy,
91820,France,Nationale 7
91821,US,
91822,US,Lopez Ranch Vintners Special Select Reserve
91823,US,
91824,US,Searby Vineyard
91825,US,Keefer Ranch Vineyard
91826,US,
91827,US,The Cutrer
91828,Spain,Organic Wine
91829,US,Brut Cuvée
91830,Spain,
91831,US,Monte Lago Vineyards
91832,US,
91833,Portugal,Dry White
91834,US,Camel Hill Vineyard
91835,Spain,Demi Sec
91836,Spain,Vino Joven
91837,US,Appellation Selection
91838,US,Reserve
91839,US,
91840,US,
91841,US,White Hawk Vineyard
91842,France,Brut de Charvis Rosé
91843,France,Brut de Charvis
91844,Spain,Tinto
91845,US,
91846,US,High Valley Vineyard
91847,US,Tres Violet
91848,Spain,
91849,US,Derby Vineyard
91850,Spain,Saludo
91851,US,Vittorio's Vineyard
91852,Spain,El Chaparral Old Vine
91853,Portugal,Sirocco White
91854,US,Nagengast Estate Vineyard
91855,Greece,Demestica White
91856,US,Classic Rock
91857,Portugal,Late Bottled Vintage
91858,US,Late Harvest
91859,Spain,
91860,Spain,
91861,US,Wisdom
91862,France,Classic
91863,France,Sélection
91864,US,Stonetree Vineyards
91865,France,Sonnenglanz Grand Cru
91866,US,Musqué Clone
91867,US,Barrel Reserve
91868,US,Elaine's Vineyard
91869,US,Patrician Verona Vineyard
91870,US,Meritage Cabernet Sauvignon-Merlot-Malbec-Petit Verdot-Cabernet Franc
91871,Croatia,R6 Riserva
91872,Spain,Glorioso Crianza
91873,Italy,Castagnolo
91874,US,Tapestry
91875,Italy,
91876,Spain,Tinto 6 Meses en Barrica
91877,Spain,
91878,France,
91879,Austria,Laurenz and Sophie Singing
91880,US,Crémant Demi-sec
91881,US,Villa Mille Rose Vineyard
91882,Italy,
91883,US,
91884,France,
91885,US,
91886,Spain,Sustainably Produced
91887,US,Alder Ridge Vineyard
91888,US,Barrel Fermented RTR Vineyard
91889,Italy,Niccoló V
91890,Italy,
91891,US,Estate
91892,US,the reverend
91893,Italy,
91894,Italy,
91895,Italy,
91896,Spain,Verdemar
91897,Italy,Le Muraie
91898,US,Glacier Ridge Vineyards
91899,Italy,Gaso
91900,France,Clos de la Fuissière Premier Cru
91901,US,CNW
91902,Italy,Ripassa
91903,France,
91904,Italy,
91905,Italy,Le Bine
91906,France,
91907,France,
91908,US,
91909,US,Due Mila Cinque
91910,US,Selected Vineyards
91911,Germany,Brauneberger Juffer-Sonnenuhr Kabinett
91912,Italy,La Cengia
91913,US,Reserve
91914,Italy,Zane
91915,France,
91916,France,Rousseau Premier Cru
91917,US,
91918,US,Underwood Mountain Vineyard
91919,Italy,Jago
91920,Italy,Castello di Semivicoli
91921,Italy,Ser Lapo Riserva
91922,Italy,Monteverro
91923,US,
91924,Portugal,Andreza Grande Reserva
91925,Portugal,Reserva
91926,US,Art Bus
91927,France,Les Acacias
91928,Italy,
91929,US,Intrinity
91930,Italy,
91931,Portugal,
91932,US,
91933,Italy,Riserva
91934,Italy,Coniale
91935,US,Soul Patch
91936,France,
91937,US,Shepherd Anderson Creek Vineyard
91938,US,Estate Grown Pocai Vineyard
91939,US,Reserve
91940,US,Estate Grown
91941,Mexico,Amado IV
91942,US,Ferrington Vineyard
91943,US,Pirate TreasuRed
91944,Portugal,T Quinta da Terrugem
91945,US,Signature
91946,Argentina,Don Juan Nahuel
91947,Italy,Ser Gioveto
91948,US,
91949,US,Albutom Vineyard Estate Grown
91950,Argentina,Tonada
91951,France,Bourgogne Chardonnay
91952,France,Bourgogne Pinot Noir
91953,Argentina,Barrel Select
91954,France,Domaine Long-Depaquit
91955,US,Bridge Lane
91956,France,Château de la Tour de l'Ange
91957,US,
91958,France,Le Sud
91959,Italy,Cuccallegro
91960,US,Cañon Creek Vineyard
91961,Argentina,
91962,US,
91963,Chile,Ventolera
91964,Italy,Chiaretto
91965,France,Prestige
91966,Argentina,
91967,US,Vozelgang Vineyard
91968,US,Parmelee-Hill Vineyard
91969,Italy,Le Franette
91970,Chile,
91971,US,
91972,US,Reserve Barrel Fermented
91973,Austria,Green Grün
91974,Austria,Hugl
91975,Argentina,
91976,France,Réserve St. Martin
91977,France,Réserve St. Martin Syrah
91978,New Zealand,Left Field
91979,US,
91980,US,
91981,US,
91982,Italy,Cursus Vitae
91983,US,Extra Dry
91984,Italy,White Label
91985,Slovenia,
91986,Romania,Cuvée Charlotte
91987,US,
91988,France,Brut
91989,Austria,Lust & Laune
91990,Chile,Reserva
91991,Italy,Ottone I
91992,US,
91993,Italy,
91994,Austria,Kalmuck Federspiel
91995,Chile,
91996,Chile,Xplorador
91997,Italy,Monvijè
91998,US,Mustang Red
91999,US,Contra
92000,France,Brut Blanc de Blancs
92001,US,Brut
92002,US,
92003,US,Rx-4 Red Wine
92004,Italy,Prachiosso
92005,US,
92006,Austria,Lust & Laune
92007,Chile,
92008,US,Raven
92009,Chile,Reserva
92010,US,
92011,US,Glenrose
92012,South Africa,Kosher
92013,US,Station Ten
92014,US,Tecolote Vineyards
92015,US,Quail Run
92016,US,Vintner's Selection
92017,US,
92018,US,Red
92019,US,
92020,US,
92021,Canada,First Growth
92022,US,
92023,US,
92024,US,
92025,US,
92026,US,Full Moon
92027,Australia,Single Vineyard Rosé
92028,Portugal,Terra Plana Branco
92029,US,Estate Bottled
92030,Australia,
92031,US,Twelve Barrels
92032,US,
92033,Spain,
92034,US,
92035,Australia,
92036,Spain,
92037,US,Late Harverst
92038,US,Geyserville Estate
92039,Spain,Urban Ribera Roble Red Wine
92040,Argentina,Alto Las Tacas
92041,US,
92042,Spain,Coronas
92043,Argentina,Golden Reserve
92044,Argentina,
92045,Georgia,Marani Kondoli Vineyards
92046,France,Couronne et Lions
92047,US,
92048,Croatia,Riserva R5
92049,Croatia,Adriatico
92050,Argentina,Natal
92051,Bulgaria,
92052,Hungary,Aszú 3 Puttonyos - 500 ml
92053,US,Metronome
92054,Argentina,
92055,Argentina,Reserve
92056,Spain,Rojo Granrojo
92057,US,Special Reserve
92058,Slovenia,
92059,Romania,
92060,Argentina,Reserve
92061,Georgia,Classic Extra Dry
92062,Argentina,
92063,Italy,
92064,Italy,
92065,Argentina,Reserva
92066,US,
92067,Italy,Terra Summa
92068,Australia,The Last Ditch
92069,Spain,Barrica
92070,Australia,Jester
92071,US,San Saba Vineyard
92072,US,Lot Number 19
92073,Portugal,Late Bottled Vintage
92074,Portugal,Late Bottled Vintage
92075,France,L'Extase
92076,US,
92077,Italy,Campo ai Mori
92078,Italy,Riserva
92079,US,Ramal Vineyard
92080,France,Château de Mercuès
92081,Austria,Op Eximium Cuvée 20
92082,France,
92083,France,Moulin des Dames
92084,France,Madiran Laplace
92085,France,Cuvée Pauline
92086,Austria,Goldberg Reserve
92087,Australia,Patchwork
92088,Portugal,Late Bottled Vintage
92089,Italy,Dròmos L'Altro
92090,US,
92091,US,van der Kamp Vineyard
92092,Italy,Alle Viole
92093,Austria,Hochäcker
92094,Italy,Riserva
92095,US,Teldeschi Single Vineyard
92096,Australia,Dry Land
92097,Australia,Roennfeldt Road Goose-yard Block
92098,US,Reserve
92099,Austria,Frauenfeld Reserve
92100,US,Horne Ranch
92101,US,Rock Star Red
92102,US,
92103,US,
92104,US,Il Passito Late Harvest
92105,Spain,Capricho
92106,US,Picazo Vineyard
92107,US,
92108,Spain,Brut Exclusive Reserva
92109,US,
92110,Spain,Corona d'Aragón Reserva
92111,US,
92112,US,Semi Sweet
92113,France,
92114,France,
92115,US,
92116,US,Nero Cuvée Speciale
92117,US,Blue Franc
92118,US,Semi-dry
92119,US,Drawing A Blanc
92120,US,Dry
92121,US,San Saba Vineyard
92122,Spain,Reserva
92123,US,
92124,Austria,Hugo
92125,US,
92126,US,Truchard Vineyard
92127,US,Bootjack Ranch
92128,US,
92129,US,Cuvée June Pink Wine
92130,US,Laetitia Vineyard
92131,Spain,Old Vine Seleccion
92132,US,Brandlin Vineyard
92133,US,Estate
92134,US,Cabernet Sauvignon
92135,US,
92136,US,Andersen Vineyard
92137,Spain,Heredad de Las Suertes
92138,US,
92139,US,
92140,Spain,Antaño Crianza
92141,US,
92142,France,Saint-Meyland Brut
92143,Spain,Rosé
92144,Spain,
92145,US,
92146,US,Derbyshire Vineyard San Simeon
92147,US,
92148,US,
92149,US,
92150,Spain,Garnacha Cepas Viejas
92151,US,
92152,Spain,Rosé
92153,US,Rominger Ranch Red
92154,Spain,Excelsus
92155,US,
92156,France,Rosé Excellence Brut
92157,Spain,Rosado
92158,US,
92159,US,Genoa
92160,Italy,San Giovanni Novantasette Riserva
92161,US,
92162,US,
92163,US,g3
92164,Italy,Villa di Vetrice Riserva
92165,US,Nutt Road Vineyard
92166,US,
92167,US,
92168,US,Barrel Fermented
92169,US,Estate
92170,Spain,8 Meses
92171,France,
92172,Spain,Aldonza Pisces
92173,US,H3
92174,US,Reserve White Blend
92175,Croatia,Riserva R5
92176,US,
92177,Italy,Alagna Superiore
92178,US,Estate Bottled Unoaked
92179,US,
92180,France,Réserve
92181,Spain,Satinela Medium-Sweet
92182,Spain,Selección Especial
92183,France,Vieilles Vignes
92184,US,J.D. Hurley
92185,Argentina,Estate Bottled
92186,Spain,
92187,France,
92188,Italy,Il Probiolo
92189,US,
92190,Austria,
92191,Italy,
92192,Italy,Seccal
92193,US,Stanly Ranch
92194,US,Ranchita Red
92195,US,Estate
92196,US,The Birdman
92197,France,
92198,Italy,Cà Camparsi
92199,Italy,Podere Bertarole
92200,Germany,Berncasteler Doctor Kabinett
92201,Austria,Ried Weitenberg Federspiel
92202,Italy,Squarano
92203,Italy,
92204,France,
92205,France,
92206,France,Vieilles Vignes Réserve
92207,US,Estate
92208,US,Ezekiel
92209,Italy,
92210,Italy,Cà del Laito
92211,US,Camp 4 Vineyard
92212,Italy,
92213,Italy,Brolo delle Giare
92214,Italy,Pegrandi
92215,Spain,
92216,Italy,Tenuta Lena di Mezzo
92217,France,Le Taillefer
92218,Italy,
92219,Spain,Limited Edition
92220,US,
92221,US,Sleepy Hollow Vineyard
92222,US,Bacigalupi Vineyard
92223,US,Estate Grown
92224,US,Telfryn & Calder
92225,Italy,Marciliano
92226,France,La Cueillette
92227,Spain,Demencia
92228,Portugal,Quinta do Cardo Reserva
92229,Argentina,Colección
92230,Portugal,Palpite Reserva Branco
92231,Portugal,10-Years Old White
92232,Argentina,Privada
92233,Italy,Cum Laude
92234,France,
92235,France,Les Palignons
92236,France,Le Bernardine
92237,US,Grand Reserve
92238,US,Nugent Vineyard
92239,Italy,Ser Gioveto
92240,France,Domaine de Roure
92241,US,Le Roi Soleil
92242,Mexico,Pedregal
92243,Italy,Opi Riserva
92244,France,El Niño Loco
92245,US,
92246,Portugal,Ataide Seredo Reserva
92247,Italy,Castello di Bibbione Riserva
92248,Portugal,Quinta do Cardo Selecção do Enólogo
92249,US,Roberts Road Vineyard
92250,Italy,
92251,Chile,Estate Collection
92252,France,Bourgogne Côtes d'Auxerre Rosé
92253,US,
92254,Chile,120
92255,Chile,
92256,US,
92257,Argentina,
92258,US,
92259,France,Bourgogne A. Rodet
92260,France,Sainte Victoire
92261,Italy,
92262,US,Portfolio Collection Due Rossi Barbera-Sangiovese
92263,Australia,Unwooded
92264,Argentina,
92265,US,Cool Coastal Vineyards
92266,France,Les Princes Abbés
92267,France,
92268,Chile,Natura
92269,Chile,
92270,US,L de Lyeth
92271,Chile,Reserva
92272,Argentina,
92273,Chile,Cabernet Franc-Carménère
