PII,country,designation
89876,US,Hayne Vineyard
89877,Spain,Miros
89878,US,Fleur Late Harvest
89879,Italy,Sorì Rio Sordo
89880,US,Niclaire
89882,US,Brut
89883,US,Evergreen Vineyard
89884,US,Estate
89886,US,Champoux Vineyard
89887,France,Blanc de Blancs Brut
89888,US,Connor Lee Vineyard
89889,Italy,Audinaggio
89890,Italy,Tre Stelle
89891,Chile,Amelia Limited Release
89892,Chile,Marques de Casa Concha
89893,Italy,Stradivario
89894,France,Topaze Zéro Dosage
89895,Italy,Castelletto Riserva
89897,France,Rosé Premier Cru Brut
89899,US,The Estates
89900,US,Upland Vineyard
89902,Austria,Gelber Muskateller Klassik
89903,US,Stetson Greene Vineyard
89904,France,Cuvée Prestige Brut
89907,US,Highclimber
89908,France,Brut de Franc
89909,US,Domino
89910,US,Reserve
89912,France,Reserve
89913,Italy,Piculìt Neri
89914,US,Estate
89915,US,Reserve
89916,Australia,Potts' Catch
89917,Argentina,Cosecha Tardia Late Harvest
89919,Argentina,Gradum Reserve
89920,Italy,Roggio dei Roveri Riserva
89924,France,La Pierrelée
89926,Argentina,Tiara
89927,Italy,Le Prunée
89929,Italy,Clamore Rosso Nudo
89935,Spain,Crianza
89937,France,Vintage Rosé Brut
89938,Spain,Old Vine
89939,Italy,Romeo
89942,Argentina,Trumpeter
89943,Chile,Reserva
89944,Chile,Reserva
89945,US,Parmelee-Hill Vineyard
89948,US,Barrel Fermented
89949,US,Cole Ranch
89951,Italy,Nemorino Rosato
89952,US,Tower Road
89953,US,L de Lyeth
89956,Argentina,Reserva
89957,US,SRH
89959,Chile,Clava
89960,US,Meritage
89961,US,4 B
89962,US,No Oak
89963,US,Unti Vineyards
89965,France,Buissonnier Montagny
89966,US,Old Vines
89970,France,Anthologia
89971,Austria,Hochberc
89973,US,Belloni Single Vineyard
89974,US,Dickerson Single Vineyard
89975,US,Pluribus
89976,US,Pastorale Vineyard
89977,Italy,Giusto di Notri
89978,US,Oroppas
89979,Italy,Solengo
89980,Italy,Luce
89981,US,Rochioli-Allen Vineyards
89982,France,Charles de Batz
89983,US,Dutton-Thomas Road Vineyard
89984,Italy,Nearco
89985,Italy,Desiderio
89986,Austria,Bela Rex
89987,US,Melbury
89988,US,John C. Sullenger Vineyard
89989,Austria,Comondor
89990,Australia,St. Jakobi Single Vineyard
89991,France,Symphonie d'Automne
89992,Australia,Michael
89993,Portugal,30-years old Tawny
89994,US,Terzetto
89995,US,Martin Stelling Vineyard
89997,US,Frazier Bluff Vineyard
89998,South Africa,Fusion V
89999,Australia,The Eleventh Hour
90000,US,La Castellana
90001,Spain,Crianza
90004,US,Liebler Vineyard
90006,US,Desert Wind Vineyard
90007,US,Del Rio Vineyard
90009,Italy,Fossetti
90010,US,Poseidon's Vineyard
90011,US,R&D; Franscioni Vineyard
90012,Spain,Brut Rosé
90014,US,Signature Series
90016,US,Semi-Dry
90017,US,Altitude 2401 Fair Play Farms
90018,Australia,Marquis Philips
90020,US,Rodgers Creek Vineyard
90025,US,Scout's Honor
90026,Italy,Castelgiocondo Campo ai Sassi
90027,US,Traditions
90028,Italy,Fossetti
90031,US,H3
90033,Spain,Vinyes Velles Nobles Garnatxa-Carinyena
90035,Spain,Tinto Figuero 4
90037,US,Silvaspoons Vineyards
90038,France,Holder
90039,Croatia,G6
90040,US,Vivio Vineyard
90041,US,Sec California Champagne
90044,US,Honah Lee White
90045,Austria,Heideboden
90047,US,Mirabelle Brut Rosé
90048,US,Reserve
90049,Slovenia,Pinot Populus
90050,US,The Leap
90053,US,Eclipse
90054,France,Vieilles Vignes
90055,Italy,Rubio
90056,France,Réserve
90057,Spain,Reserva
90059,France,Château la Tour de Bief Claude de la Tour
90060,US,Enlace
90061,Italy,Nivole
90064,US,Huerhuero
90065,US,Diamond JEM Vineyard
90066,Greece,Demestica
90067,US,Katie's Côte
90068,US,Estate
90069,France,Pur Pinot Noir Brut
90070,Portugal,Fine Rich Sweet
90072,Spain,Extra Dry
90074,US,GSMV
90075,Spain,Brut de Bruts
90076,Greece,Vin de Crete
90078,Spain,Spumante
90081,Portugal,10 Anos White
90082,US,Wit Reserve
90084,Germany,Thüngersheimer Ravensburg Kabinett Trocken
90087,Spain,Crianza
90088,Portugal,Special Reserve Tawny
90089,US,Nagengast Estate Vineyard Reserve
90092,US,Lot 88 Ancient Vines
90093,US,Orchestration
90094,France,Premier Cru
90095,Australia,lieu dit Malakoff
90096,Italy,La Casetta
90097,Germany,Wehlener Sonnenuhr Kabinett
90098,US,Estate Bottled
90099,US,Reserve
90101,US,Ben Hogan Tribute Series
90102,US,Estate Cuvée
90103,Spain,Capellanía
90104,Italy,Serego Alighieri Valpolicella dell'Anniversario 650 Anni
90105,France,Premier Cru
90107,Germany,Wehlener Sonnenuhr Kabinett
90108,Spain,Clos del Music
90109,US,Esprit de Beaucastel
90110,US,Solomon Hills Vineyard
90112,Germany,Balduin von Hövel
90114,France,Les Toussaints Premier Cru
90115,France,Les Chaumées Premier Cru
90116,US,Poseidon's Vineyard
90118,Italy,I Progni
90119,US,Fog Catcher
90120,Spain,Artemayor Brut Nature
90123,US,Estate
90125,Spain,Pata Negra Gran Reserva
90126,Spain,Luzón Blanco
90127,US,Reserve
90128,Spain,Made with Organically Grown Grapes
90129,US,Il Campo Estate Field
90130,France,Signature
90131,US,Villagio Off Dry
90135,Spain,Luzon Verde
90136,Spain,6 Meses en Barrica
90137,US,Private Reserve Double Barrel Bell Brothers-Merrill's Vineyard
90140,US,Vintner's Cuvée
90142,Spain,Old Vines Reserva
90144,US,RedVolution
90145,Spain,Jaloco Roble
90146,US,The Climber
90148,US,Estate
90149,Spain,Diego de Almagro
90150,US,Champoux Vineyard
90151,France,Méthode Gaillacoise
90152,France,Brut Réserve
90153,France,Brut Rosé
90154,US,Benchmark
90155,US,The Estates
90156,US,Traditions
90157,US,Stillwater Creek
90158,Austria,Axpoint Fedespiel
90159,US,Bien Nacido Vineyard Block UU
90160,US,Defiance Vineyard Estate
90161,US,Reserve
90162,Italy,Sorano
90164,France,Rosé Premier Cru Brut
90165,Italy,Casot Riserva
90166,France,Opale Demi-Sec
90168,Italy,Serragrilli
90169,US,Incline One-Nine Reserve
90170,Italy,Basadone
90171,Chile,Reserva
90172,Italy,Bricco Medica
90174,Chile,Equilibrio Made With Organically Grown Grapes
90176,Italy,Roncaglie
90177,US,Clark & Telephone Vineyard
90179,France,Brut 17
90180,US,Ice Wine
90181,Israel,Kosher
90182,US,Krupp Vineyard
90183,Portugal,Altano Organically Farmed Vineyard
90184,US,Arbre Vert Vineyard
90185,Spain,Spiga
90188,Spain,Pazo Barrantes
90190,US,Tecolote Vineyards
90191,US,Alegria Vineyard Axiom
90193,Portugal,Duke of Clarence Rich
90194,US,Mark's Vineyard
90195,Spain,Veraton
90196,US,Las Vinas del Senor
90199,US,Seta Proprietary White Wine
90200,US,Epicenter
90201,Canada,Icewine
90203,US,Tori Vineyard
90205,US,V. Series
90206,France,Schenkenberg
90207,France,Les Princes Abbés
90210,Argentina,Portillo Estate Bottled
90211,Spain,La Miranda de Secastilla Garnacha Blanca
90214,France,L'Aurore
90216,US,donna maria
90217,Italy,Il Puro
90218,Spain,Embocadero
90219,US,Phantom
90225,Spain,Sangre de Toro
90227,France,Château de la Roche
90229,US,Ellie's Vineyard
90232,Argentina,Reserve
90233,France,O Made From Organic Grapes
90235,Australia,Stickleback White
90238,France,Reserve
90239,US,Estate
90240,US,Rosato di Sangiovese Monte Rosso Vineyards
90241,US,Reserve
90242,Austria,Hoferthal
90243,Italy,Osa! Frappato Rosato
90245,France,Gravières Premier Cru
90247,Italy,C
90248,Argentina,ILKA
90249,US,Ferrero Vineyard
90250,Italy,Crevada
90251,US,Carneros Highway
90252,US,Handley Vineyard
90255,Argentina,Malbec Reserva
90257,Italy,Kretzer
90258,Chile,Altos
90259,Chile,Reserva
90260,France,B&G; Reserve
90261,Argentina,Don Tiburcio
90262,France,Bourgogne A. Rodet
90263,Italy,Barricato 40
90267,Italy,Cerasuolo Rosato
90269,US,Lot 144
90270,US,Vicarious
90271,Australia,Eligo
90272,US,Red Wine
90273,Austria,Veratina Cuvée
90274,US,Vogt Vineyard
90275,US,Barricia Single Vineyard
90276,US,Clone 667
90277,US,SummitVine Ranch
90279,Austria,Altenberg
90280,US,Cuvée Elena Red Wine
90281,Australia,Underhill
90282,US,Estate
90283,US,Talley-Rincon Vineyard
90284,US,Fe Ciega Vineyard
90286,France,L'Extase
90287,Australia,Oscar Semmler Single Vineyard Reserve
90288,France,Le Pigeonnier
90289,Australia,Piggott Range
90290,France,Séduction
90291,US,Ciel du Cheval Vineyard Red Wine
90292,US,Champoux Vineyard
90293,Australia,Moritz
90294,US,Starr Ridge Vineyard - Dijon Clones
90295,Portugal,Late Bottled Vintage
90296,US,Dineen Vineyard
90297,US,Dierberg
90298,Australia,Top of the Hill
90299,US,Rapley Trail Vineyard Block B Estate
90300,US,Four Mile Creek
90301,Spain,Reserva
90302,Australia,Bin 138 Grenache - Mourvèdre - Shiraz
90303,US,Altitude 2401 Fair Play Farms
90305,US,Rava Blackjack Vineyard
90307,US,Old Vine
90308,Spain,Atteca Old Vines
90309,Uruguay,Identity
90310,US,Dry
90312,Italy,Sassello
90316,France,Kaefferkopf Vielles Vignes Grand Cru
90319,US,Dry
90321,US,Mast Vineyard
90322,US,Olson Estate Vineyard
90330,Italy,Dragone
90332,Italy,Prunar
90333,France,Cuvée Saint-Jacques
90335,Spain,Tinto Figuero 12 Crianza
90336,US,Lawrence Vineyards
90337,US,Conjugation
90338,US,Tawny Port
90339,Spain,Single Vineyard
90340,US,Estate Bottled
90342,US,Hobbit Hollow Vineyard
90343,Austria,Falkensteiner Tradition
90344,France,Grande Cuvée
90345,France,Tradition Rosé Brut
90346,France,Gentil de Katz
90347,France,Rosenberg
90348,Italy,Le Redini
90349,Italy,Soffumbergo
90350,US,Regan Vineyards Reserve
90351,US,Canterbury Vineyard
90353,France,Sélection
90355,US,Whole Cluster
90356,US,Alder Ridge Vineyard  Rosé
90357,France,Les Petits Grains
90358,Spain,Brut Reserva Made with Organic Grapes
90359,Spain,FA 206 Vinyes de Coster
90360,Spain,Brut
90361,US,Best In Show
90363,Spain,Brut Nature
90365,France,Rosé Brut
90366,Spain,Rosado
90368,Spain,Cordon Rosado Brut
90369,Spain,Rose Brut
90370,Spain,Viña Real Gran Reserva
90371,US,Estate
90372,Spain,Brut Rosé
90373,Spain,Riscal 1860
90374,US,SVR Reserve Red Wine
90375,Portugal,10 Years Old Tawny
90376,Portugal,Fine White
90377,US,Sonoma Stage Vineyard
90378,France,Brut Réserve
90380,US,Del Lago
90382,Italy,Ra'is
90384,South Africa,The Old Cellar
90385,US,Las Amigas Vineyard
90386,Australia,Golden Mist Botrytis
90387,US,Reserve
90390,US,Estate Vineyards
90391,US,Lot 100
90392,Italy,Corte Antica
90393,France,Les Blanchots Dessous
90394,US,Dijon Clones
90395,Italy,La Cengia
90396,Italy,Le Quare
90397,Austria,Kremser Wachtberg
90398,US,Home Ranch
90400,Italy,Acinatico
90402,Spain,Pago Garduña
90403,Austria,Scheiben
90404,Australia,The Shearer
90405,France,Les Grèves Premier Cru
90406,France,Vaillons Premier Cru
90407,France,Vieilles Vignes
90408,France,Les Vergelesses Premier Cru
90410,France,Beauroy Premier Cru
90412,France,Clos du Prieuré Monopole
90413,Italy,Mara
90414,US,Cherry Grove Vineyard
90415,Italy,Montecorna
90416,Italy,Semonte Alto
90417,Italy,Campo San Vito
90418,Italy,Capitel San Rocco
90419,France,Les Baudes Premier Cru
90422,Spain,Diego de Almagro
90423,US,Jeunette Rouge
90424,US,Michael's Vineyard
90425,US,Blend GHK
90426,US,Pink
90427,Spain,Crianza
90430,Spain,Castell de Raimat
90431,US,Reserve
90432,Spain,BT Tintorera
90435,Argentina,Estate Collection
90437,Spain,Jaloco Rosado
90438,US,IX Estate
90439,US,Elevation 1147 Estate
90440,US,Estate Vineyard
90441,Spain,Casta Diva Fondillón Sweet
90444,US,Monitor Ledge Vineyard
90445,US,Ames Vineyard
90446,US,La Presa One South
90448,US,Patzimaro Vineyard
90449,US,Pastorale Vineyard
90451,Portugal,Q do E Encontro
90453,Spain,Faustino VII
90454,US,Juliet
90455,Portugal,Pilheiros Branco
90461,Spain,Miros Alba de Miros
90462,Portugal,Cortello
90463,US,Metamorphosis
90464,US,No 1
90465,US,Director's Cut
90468,US,Night Watch Late Harvest Wine
90470,Spain,Crianza
90471,Canada,Ice Wine
90472,France,Reserve
90473,Spain,Crianza
90474,US,Zinfandel
90476,US,Blue Chip Blend
90477,Spain,Negre
90478,Spain,Sangre de Toro
90479,US,Geyserville Estate
90480,Chile,Reserva
90482,US,Landslide Vineyard
90483,Italy,Sudisfà Riserva
90486,Italy,Montestefano
90488,US,GBR
90489,Italy,Vallegrande
90491,Italy,Bricco Riserva
90494,Italy,Colarej
90495,Italy,Morassino
90496,Italy,Laccento
90497,US,Reserve
90498,Austria,Diermannsee
90500,US,Blanc de Blancs
90502,France,Rosé Brut
90504,US,Presshouse
90505,Italy,Braja Riserva
90506,Chile,Special Selection
90507,US,Murray
90510,US,Spinning White
90511,US,Red Rex
90512,France,Altenberg de Bergheim Grand Cru Grande Reserve
90513,Chile,Casillero del Diablo Reserve
90514,Italy,Froi
90515,Argentina,Reserve
90516,Austria,Heideboden
90517,Austria,Sauvignon Blanc
90518,Chile,Clava
90519,France,Bourgogne Chardonnay
90520,US,ZCS
90521,Chile,Amplus One
90522,Chile,Medalla Real Special Reserve
90523,Italy,Libaio
90524,US,Blair Vineyard
90525,US,Block 21
90526,Austria,Ried Sandgrube
90527,Chile,Los Vascos
90528,Italy,Rosamara
90530,Italy,Rosato
90532,Chile,San Lorenzo Estate
90533,Argentina,Reserva
90534,Chile,Casillero del Diablo Reserve
90535,Chile,Reserva
90537,US,Reserve
90538,US,Lot 161
90539,US,Barrouge
90543,France,Vieilles Vignes
90545,France,Les Vieilles Vignes
90547,Hungary,Aszú 4 Puttonyos - 500 ml
90549,Australia,The Freckle
90555,US,Reserve
90556,Italy,Famiglia Cielo
90557,US,Presqu'ile Vineyard
90558,Italy,Sant'Anna
90561,Argentina,Trumpeter
90562,Croatia,Nevina
90565,Bosnia and Herzegovina,Vranac
90566,US,Estate
90567,US,Twisted Sisters
90568,France,Celebration
90569,US,Grand Estates
90572,US,Windrow Vineyard
90573,Australia,Tappa Pass Vineyard Selection
90574,US,Headwaters
90575,Italy,Olmaia
90576,Italy,50 & 50
90577,US,Winemaker's Block Selection
90578,Australia,Green's Vineyard
90579,US,Auction Block
90581,Australia,Moorooroo Limited Release
90583,Australia,Liandra
90584,Austria,Rosenberg
90585,Australia,Lunar Block
90586,Austria,Terra O.
90588,Italy,Dròmos
90589,US,Unfiltered
90590,US,State Lane Ranch
90591,US,Anniversary Cuvée
90592,US,by Montes
90593,US,Windy Hill Vineyard Estate
90594,Italy,Perlato del Bosco
90595,Italy,Balifico
90596,US,The Estates Late Harvest
90597,Chile,House of Morandé
90598,US,Klipsun Vineyard S White
90599,Portugal,Colheita
90602,Austria,Terrassen Federspiel
90604,US,Velida Estate
90608,Spain,Envite Crianza
90610,US,Mother Vine Reserve
90611,US,La Colina Vineyard
90614,Italy,Val di Suga
90615,US,Sonatera Vineyard
90616,US,Bootleg Limited Release
90618,US,Tavola
90619,Australia,Darby & Joan
90622,US,Equinox Red Blend
90623,France,Clos Mireille Blanc de Blancs
90625,US,Vineyard Montage
90626,Spain,Ètim Old Vines
90627,US,Allomi Vineyard
90632,US,Blanc de Noirs
90633,US,Larner Vineyard Cuvée Loco
90634,US,Stella Maris Red
90635,US,Horseshoe Bend Vineyard
90636,Croatia,Dry White
90637,Italy,Vigna Santella del Gröm
90638,US,Mirabelle Brut
90639,US,Sangiacomo Vineyards
90640,US,Thérèse Vineyards
90641,France,Clos Schwendi
90642,Austria,Kamptaler Terrassen
90643,Slovenia,Burja Bela
90644,US,Unfined and Unfiltered
90646,France,Bollenberg
90647,Spain,Aldonza Navamarín
90648,Italy,Rifall
90649,US,Monarch Mine Vineyard
90650,Italy,Vertigo
90652,France,Clos des Garands
90654,Spain,Viñas Viejas
90656,Spain,La Vendimia
90657,Italy,L'Artista
90658,US,S.L.V.
90659,US,Elerding Vineyard
90660,Spain,Flor del Montgó Old Vines
90662,US,Floodgate Vineyard Old Vines
90663,Spain,Carta Nevada Semi Dry
90666,Greece,Amethystos
90669,US,Dulcet Reserve
90670,US,Nielson Vineyard
90671,Spain,Viña Berceo Crianza
90673,US,Rita's Earth Cuvée
90674,France,Brut Rosé
90678,US,Boschetti Vineyard
90679,US,Griva Vineyard Late Harvest
90681,US,Reserva
90685,Greece,Agiorgitiko (St. George)
90688,Italy,Vigneto del Gaso
90689,US,Fairbairn Ranch
90691,US,Estate
90692,Australia,The Gaffer
90694,France,Les Vignots
90695,France,Le Limozin
90696,France,Les Vignots
90697,US,Gr8ass
90698,France,La Mission Premier Cru
90699,Italy,Campi Magri
90702,France,Clos de la Maréchale Premier Cru
90705,Austria,Rohrendorfer Gebling
90706,Germany,Zeltinger Himmelreich Spätlese
90708,France,Premier Cru
90709,US,Tepesquet Vineyard
90711,Italy,Torre del Falasco
90712,France,La Bataillère aux Vergelesses Premier Cru
90714,US,Celilo Vineyard
90715,Germany,Estate
90716,Germany,Piesporter Goldtröpfchen Kabinett
90717,US,Cerise Vineyard
90718,US,Lee Vineyard
90719,Australia,Book Ends
90720,US,Agira Vineyard
90721,US,Three Palms Vineyard
90722,US,Gap's Crown Vineyard
90723,US,Sori Bricco Vineyard
90724,US,Spaulding Vineyard
90725,US,The Corners
90727,US,La Rinconada
90728,Italy,25 Anni
90729,US,Cristina Don Miguel Vineyard
90730,Argentina,Finca Jorge Miralles Single Vineyard
90732,Italy,25 Anni
90733,US,Black Diamonds
90734,US,Wolff Vineyard
90735,US,Pritchard Hill
90737,US,Tre Vigneti
90738,US,Rector Creek Vineyard
90739,US,Dierberg Vineyard
90740,Spain,Vendimia Seleccionada
90741,US,Firehouse Vineyard
90742,Argentina,Finca Domingo F. Sarmiento Single Vineyard
90743,US,Triangle
90744,Italy,Riserva
90745,US,Freestone Vineyards
90746,Argentina,Coleccion de Familia Brote Negro
90747,US,Vineyard 2131
90748,US,Horshehoe Bend Vineyard
90750,US,La Storia Cuvée 32
90751,US,Vintner's Blend #9 Red Table Wine
90754,US,Estate Vineyard
90755,Portugal,Chaminé
90757,France,Tradition
90760,Spain,Menguante
90761,US,Dry
90762,Portugal,Pilheiros
90763,Canada,Icewine
90764,US,The Prodigal Son
90767,Portugal,Adriano
90768,Spain,Vendimia Seleccionada
90769,US,Mariah Vineyard
90773,Portugal,Chaminé
90774,US,High Serenity Ranch
90775,US,Old Vines
90776,US,Twenty-Six Barrels Mayacamas Range
90779,US,Serenity
90780,Italy,Bric Valdiana
90782,US,Meiomi
90783,France,Brut Rosé
90785,Austria,Föllikberg
90786,US,The Spinner
90787,France,Chardonnay Blanc de Blancs Brut
90788,US,Camp 4
90789,US,Angels' Peak
90790,US,Cardinals' Peak
90791,Chile,Ecos de Rulo
90794,Chile,Columbine Special Reserve
90796,Chile,Tributo Single Vineyard
90797,US,Andiron
90798,France,Brut Rosé
90802,US,Cuvee Marquis
90803,Austria,1000 Eimerberg Federspiel
90804,US,Red Winery Vineyard
90805,Italy,Rio Sordo
90809,US,Brut Rosé
90811,Italy,Prinè
90812,Argentina,Old Vine
90813,US,Estate Bottled
90816,Argentina,Premium
90817,US,Tesoro
90819,Chile,Aliwen Reserva
90820,US,Nutt Road Vineyard Sans Oak
90822,Chile,Los Vascos
90823,France,Château Romassan
90824,France,Domaines du Château de Riquewihr Les Sorcières
90825,Italy,Venas Rosato
90826,Chile,Don Maximiano Estate Single Vineyard
90827,Italy,Rosa del Castagno
90828,France,Réserve Spéciale
90831,France,La Dame Rousse
90832,Argentina,Reserve
90833,Argentina,Estate Bottled
90834,US,Reserve
90836,Austria,Grüner Veltliner 1 liter
90837,Chile,Reserva
90838,France,Vieilles Vignes
90839,US,Pauli Ranch
90841,US,Argos Hill
90842,US,Chafen Vineyards Hillside Estate
90845,Spain,Tinto Lena
90846,US,Allomi
90851,Australia,Y Series Sangiovese
90852,US,Roza Hills Vineyard Reserve
90853,France,Reserve
90854,US,Turn 4
90855,US,Kinky Pink
90856,US,Vintner's Reserve
90858,France,Beaune Cent-Vignes Premier Cru
90859,France,Fourchaume Premier Cru
90860,US,Mosaic
90861,Italy,Il Tralcetto
90862,US,H3
90863,Spain,Sangre de Toro
90866,US,Zydeco
90868,Italy,Rosso Convento
90869,France,Loire Valley
90870,Portugal,Director's Choice Vintage
90871,US,Conner Lee Vineyard
90872,Australia,Brookman
90873,South Africa,Z
90874,US,Saralee's Vineyard
90875,US,Split Rock Vineyard
90877,Australia,Jekyll & Hyde
90878,Austria,Ried Holzspur Grande Reserve
90879,US,George's Vineyard
90880,US,Justification
90881,US,Champoux Vineyard Red Wine
90883,US,Vecina
90884,Austria,Reserve
90885,US,Saralee's Vineyard
90887,Austria,Weite Welt
90888,Italy,Suisassi
90889,US,Marie's View Red
90890,Austria,Biiri Reserve
90891,US,Le Bon Climat Vineyard
90892,France,L'Excellence
90894,Italy,Coronato
90895,Italy,Campaccio Selezione Riserva
90896,Italy,Ceppate
90897,US,Rapley Trail Vineyard Block M Estate
90899,Italy,Asinone
90900,Spain,Crianza
90902,US,Sofia Blanc de Blancs
90903,US,Devin Estate Grown
90904,US,The Birdman
90907,US,Durell Vineyard
90908,Spain,Brut
90909,US,Randle Hill Vineyard
90910,US,White4 Huerhuero
90911,US,Mélange Blanc
90912,US,Appellations Series
90913,Spain,Lealtanza Selección Especial Reserva
90914,US,Reserve
90915,Spain,Viña Alarba Old Vines
90916,US,Dry
90919,Spain,Crianza
90920,US,Chukar Ridge Vineyard Sangiovese
90922,Spain,Tinto Joven
90923,US,Franklin Vineyard
90924,Australia,Bitch
90927,US,Mesa Verde Vineyard
